"mondara.socrata.com","xkyv-px2z",1
"reports.data.montgomerycountymd.gov","xkyw-2gjn",2
"data.cms.gov","xkyw-qps3",4
"data.cityofchicago.org","xkz2-8geq",3
"data.medicare.gov","xkza-ixxe",1
"data.edmonton.ca","xm33-edjn",11
"opendata.utah.gov","xm34-ttqa",1
"data.results.wa.gov","xm34-xmz4",1
"wb.socrata.com","xm39-r2wf",12
"dashboard.edmonton.ca","xm3a-a3p2",3
"data.ok.gov","xm3h-cxjb",4
"data.ok.gov","xm3u-qhj4",1
"data.seattle.gov","xm3u-yhng",14
"explore.data.gov","xm3x-qbi7",7
"data.montgomerycountymd.gov","xm3z-gif7",10
"data.mo.gov","xm42-6a8n",1
"data.ok.gov","xm42-d9ek",1
"datacatalog.cookcountyil.gov","xm47-fz62",3
"data.cityofnewyork.us","xm5u-uzhy",4
"data.medicare.gov","xm6y-qwwq",48
"data.lacity.org","xm8u-4vw7",2
"data.wa.gov","xm9e-u97u",1
"data.nj.gov","xm9f-dtrt",2
"data.southbendin.gov","xma4-gvft",23
"data.tol.ca","xma9-23ad",2
"bythenumbers.sco.ca.gov","xmaj-hqm7",4
"finances.worldbank.org","xmb7-ay8e",2
"data.healthcare.gov","xmbe-bn4d",2
"reports.data.montgomerycountymd.gov","xmbr-9dq9",2
"data.maryland.gov","xmde-8n3f",1
"healthmeasures.aspe.hhs.gov","xmde-ayci",1
"data.maryland.gov","xmdp-9ku6",1
"www.data.act.gov.au","xmez-s752",1
"controllerdata.lacity.org","xmfa-dabp",1
"brigades.opendatanetwork.com","xmk9-vnrt",4
"data.iowa.gov","xmkr-kpjb",8
"www.opendata.go.ke","xmmf-scit",16
"data.illinois.gov","xmn2-7i5y",7
"data.atlantaga.gov","xmn7-x8n7",13
"data.ny.gov","xmn8-y77y",1
"data.cityofchicago.org","xmpi-3var",3
"finances.worldbank.org","xmqw-5p88",10
"data.results.wa.gov","xmr2-z3g6",7
"stat.cityofgainesville.org","xmra-8vrg",2
"data.cambridgema.gov","xmrd-h9tx",3
"www.opendata.go.ke","xmrg-nunw",2
"data.mo.gov","xmrx-b8kf",1
"data.wa.gov","xms2-7pwe",3
"data.maryland.gov","xmse-9b3g",3
"data.nj.gov","xmsz-ufu8",2
"data.smcgov.org","xmtj-zzwi",6
"opensourcedata.socrata.com","xmtw-m8zn",27
"data.hawaii.gov","xmuc-7eb9",18
"data.kingcounty.gov","xmuc-gesb",1
"data.hawaii.gov","xmud-92cf",2
"mondara.socrata.com","xmuh-5vgj",1
"data.lacity.org","xmvt-mv2q",3
"dashboard.edmonton.ca","xmwc-xv53",2
"data.oregon.gov","xmwf-qqu9",2
"data.kcmo.org","xmwh-42du",3
"finances.worldbank.org","xmws-etjc",3
"oregon-gis.socrata.com","xmwx-5fjm",1
"data.ny.gov","xmwx-jixr",1
"health.data.ny.gov","xmx9-vv86",1
"data.lacity.org","xmxd-c7kt",1
"data.ok.gov","xmy2-pxc6",7
"midashboard.michigan.gov","xmzd-jxpk",6
"data.hawaii.gov","xmzi-6ntg",10
"data.cityofchicago.org","xmzi-rhkx",1
"data.undp.org","xn26-t7qa",21
"data.providenceri.gov","xn38-cckf",2
"opendata.utah.gov","xn3w-aa5a",12
"data.oregon.gov","xn3z-cd9n",1
"opensourcedata.socrata.com","xn57-fgj5",5
"www.datossct.gob.mx","xn58-ffje",3
"data.srcity.org","xn58-hafe",10
"data.melbourne.vic.gov.au","xn6j-dpy7",32
"opendata.utah.gov","xn6w-y763",4
"data.winnipeg.ca","xn8j-h3we",2
"data.cityofberkeley.info","xn8w-48r6",2
"data.weatherfordtx.gov","xn9b-s2ne",2
"data.seattle.gov","xnan-gbhu",4
"kibbles.socrata.com","xnbm-nz46",1
"www.opendata.go.ke","xnci-w3ad",1
"data.colorado.gov","xnck-u6hq",2
"data.results.wa.gov","xndd-gwg4",8
"www.dallasopendata.com","xndv-7s2u",44
"data.oregon.gov","xndy-ddp5",1
"data.nccde.org","xne4-djth",4
"data.colorado.gov","xne9-gwmf",3
"brigades.opendatanetwork.com","xnge-2uks",8
"finances.worldbank.org","xngi-js3c",3
"data.lacity.org","xngr-d6xm",1
"data.hawaii.gov","xngs-gpqq",22
"data.smcgov.org","xnh3-phbi",2
"data.lacity.org","xnhm-ep2p",2
"data.cityofchicago.org","xnhx-d724",2
"data.austintexas.gov","xni4-jrnn",1
"data.strathcona.ca","xnic-q6ez",2
"mondara.socrata.com","xnii-2m3d",2
"opendata.utah.gov","xniq-yd47",8
"data.kingcounty.gov","xniv-8ugb",5
"data.wa.gov","xnj5-9khu",8
"data.cityofnewyork.us","xnje-s6zf",2
"data.mo.gov","xnk8-7ae6",4
"data.redmond.gov","xnkf-7zzv",5
"data.oregon.gov","xnmu-pks4",5
"data.oregon.gov","xnnb-gmw8",12
"dashboard.edmonton.ca","xnnj-r6mc",2
"data.cityofboston.gov","xnp8-bnx9",1
"data.cityofnewyork.us","xnpc-vebg",7
"usda.socrata.com","xnpf-pyum",3
"mondara.socrata.com","xnph-suvy",2
"data.ok.gov","xnpm-mnz4",1
"datacatalog.cookcountyil.gov","xnpw-mrfs",3
"data.ny.gov","xnq9-9igi",3
"dashboard.edmonton.ca","xnqi-g2bn",3
"reports.data.montgomerycountymd.gov","xnr7-uy2c",6
"performance.smcgov.org","xnrc-62v8",19
"data.southbendin.gov","xns5-v46w",2
"data.mo.gov","xns9-4hw9",10
"data.hawaii.gov","xnts-a2gm",1
"data.sfgov.org","xntu-qkj5",2
"data.maryland.gov","xnv4-iwf6",1
"data.cms.gov","xnve-95bt",2
"data.cityofnewyork.us","xnvk-pwu9",3
"data.ct.gov","xnw3-nytd",16
"opensourcedata.socrata.com","xnw7-kytv",37
"data.ok.gov","xnwf-2fnh",1
"data.slcgov.com","xnwu-8vjc",5
"data.cdc.gov","xnye-rjmm",7
"data.illinois.gov","xnye-sgg5",2
"results.livewellsd.org","xnyr-xnvk",3
"data.hawaii.gov","xnzi-2ryk",19
"data.test.healthcare.gov","xnzs-mc6q",69
"data.kcmo.org","xp28-yn6c",4
"reports.data.montgomerycountymd.gov","xp2d-ns8u",6
"healthmeasures.aspe.hhs.gov","xp2s-fn77",2
"childcare.vancouver.socrata.com","xp2u-iwci",1
"health.data.ny.gov","xp34-e2ua",11
"data.strathcona.ca","xp38-v7jc",4
"lombardia.socrata.com","xp42-4m8y",4
"performance.chattanooga.gov","xp49-3vy7",2
"data.countyofriverside.us","xp4k-e8by",4
"data.cityofnewyork.us","xp4u-bjip",3
"explore.data.gov","xp53-vdxk",3
"data.cdc.gov","xp5w-5hzs",16
"data.hawaii.gov","xp6f-2xgn",2
"data.seattle.gov","xp6u-j2fd",11
"data.cityofchicago.org","xp7k-wv6w",2
"data.cityofberkeley.info","xp8c-54wp",2
"data.cdc.gov","xp8n-abq8",2
"data.govloop.com","xp9f-xneb",6
"opensourcedata.socrata.com","xp9t-9k8x",12
"data.kingcounty.gov","xpa9-s3q8",3
"data.kcmo.org","xpaa-te2x",4
"data.hawaii.gov","xpcc-ct2d",1
"data.cityofnewyork.us","xpcf-tg2m",1
"explore.data.gov","xpd6-psxp",2
"data.hawaii.gov","xpdz-s4v8",6
"data.cityofnewyork.us","xpe5-k9br",5
"performance.smcgov.org","xpev-7utd",5
"data.oregon.gov","xpex-ar6i",4
"health.data.ny.gov","xpfs-s8ss",11
"data.kingcounty.gov","xpgp-e765",3
"oswer.socrata.com","xpgp-kw5y",14
"data.results.wa.gov","xpha-mdms",1
"data.hartford.gov","xphn-bw56",16
"data.oregon.gov","xphu-2mzt",9
"data.mo.gov","xpi7-undx",3
"data.seattle.gov","xpjd-3gz8",3
"data.lacity.org","xpjj-p7d4",2
"data.illinois.gov","xpjt-imhj",1
"data.sfgov.org","xpjt-xpa7",2
"health.data.ny.gov","xpm6-i6p6",27
"data.smcgov.org","xpmg-ht6a",14
"openpaymentsdata.test.cms.gov","xpmi-8sua",58
"dashboard.hawaii.gov","xpms-7cuh",2
"data.results.wa.gov","xpn2-7zdk",1
"data.smcgov.org","xpn4-x46a",8
"data.richmondgov.com","xpng-579g",9
"data.sfgov.org","xpnp-693z",6
"data.ct.gov","xpnu-m5bh",1
"cdph.data.ca.gov","xppy-3sf6",5
"data.illinois.gov","xpq5-tus6",8
"data.acgov.org","xpqi-zs6g",1
"data.hawaii.gov","xpqz-r6qv",3
"data.edmonton.ca","xprv-9fgc",3
"data.cms.gov","xpsg-6hup",6
"data.ny.gov","xpt8-bf5f",3
"data.colorado.gov","xpta-myeq",2
"data.cityofchicago.org","xptf-cy9p",9
"data.hawaii.gov","xpu9-ny5u",5
"data.lacity.org","xpug-ihj2",2
"www.opendata.go.ke","xpv6-pqut",2
"data.maryland.gov","xpvj-tirr",1
"data.southbendin.gov","xpwn-defj",6
"data.results.wa.gov","xpxq-urct",1
"datacatalog.cookcountyil.gov","xpyn-igfg",2
"performance.smcgov.org","xpzd-wmsx",17
"data.energystar.gov","xpzk-vasr",17
"dashboard.edmonton.ca","xq2m-ejz9",1
"data.seattle.gov","xq2z-sguk",2
"data.raleighnc.gov","xq3g-fsir",6
"data.cdc.gov","xq3r-nwjt",22
"data.kcmo.org","xq4u-zgwe",6
"andrac.partner.socrata.com","xq59-xcae",6
"data.kcmo.org","xq6k-hd5i",3
"data.ct.gov","xq6z-yjah",2
"data.cms.gov","xq78-dcfz",485
"datacatalog.cookcountyil.gov","xq7j-aaw5",2
"data.cms.gov","xq7y-j53x",17
"data.montgomerycountymd.gov","xq8i-8zgp",5
"data.datamontana.us","xq8y-zbdv",6
"explore.data.gov","xq9j-48uk",66
"data.mo.gov","xqa2-53es",5
"data.govloop.com","xqb4-794d",2
"data.lacity.org","xqb4-yeun",14
"data.ok.gov","xqba-6e2n",17
"health.data.ny.gov","xqbg-8qkx",3
"data.oregon.gov","xqbn-ne6m",5
"dashboard.hawaii.gov","xqd6-ida2",1
"datacatalog.cookcountyil.gov","xqdt-f3xr",2
"data.kcmo.org","xqfe-runy",2
"data.iowa.gov","xqff-jfst",6
"brigades.opendatanetwork.com","xqfj-w9np",1
"data.cityofchicago.org","xqfm-k2bw",10
"data.raleighnc.gov","xqg2-scdd",16
"performance.cookcountyil.gov","xqgk-6i87",10
"data.ny.gov","xqha-nvxg",5
"midashboard.michigan.gov","xqhv-irda",3
"data.ok.gov","xqi8-xbai",10
"www.surreyopendata.org","xqie-bewa",10
"data.ct.gov","xqj8-cqpe",2
"data.wa.gov","xqke-6giv",10
"controllerdata.lacity.org","xqkf-pbbf",4
"data.ny.gov","xqkq-5gra",12
"data.cityofnewyork.us","xqkt-vpvj",5
"health.data.ny.gov","xqm2-3jh6",5
"data.ci.newark.nj.us","xqm9-k4qw",5
"data.ny.gov","xqmh-gg6e",3
"data.ny.gov","xqmn-v9ps",10
"data.awcnet.org","xqmp-5tw4",4
"nara.socrata.com","xqmy-rvk3",5
"data.sfgov.org","xqmz-xjs7",2
"data.ok.gov","xqn3-wucq",28
"data.illinois.gov","xqn9-cme5",12
"data.undp.org","xqnj-nupf",1
"data.oregon.gov","xqnq-9ftn",11
"data.kingcounty.gov","xqnt-3xgk",1
"data.cityofnewyork.us","xqp5-4tr8",34
"reports.data.montgomerycountymd.gov","xqph-3gtf",4
"data.lacity.org","xqps-w3b8",2
"healthdata.nj.gov","xqpv-ix57",1
"data.energystar.gov","xqqk-8z6v",15
"finances.worldbank.org","xqqw-3jh8",19
"data.awcnet.org","xqr5-8444",3
"kcstat.kcmo.org","xqr7-793k",1
"data.raleighnc.gov","xqs9-42vh",4
"data.cityofchicago.org","xqsh-zimz",1
"data.kingcounty.gov","xqt5-mdmf",5
"data.maryland.gov","xqtb-76bf",1
"controllerdata.lacity.org","xqtp-9pvq",3
"data.cityofnewyork.us","xqud-w8fp",51
"data.sfgov.org","xqup-y66e",100
"data.hawaii.gov","xqvb-kcbg",4
"opendata.utah.gov","xqvb-yqwg",10
"data.cityofchicago.org","xqvc-mhz7",14
"finances.worldbank.org","xqvm-nzq6",4
"data.healthcare.gov","xqwu-5d9u",13
"data.results.wa.gov","xqx2-mqne",1
"data.cityofchicago.org","xqx5-8hwx",12
"finances.worldbank.org","xqxx-fkaz",3
"opendata.lasvegasnevada.gov","xqy4-ja5b",10
"data.baltimorecity.gov","xqyn-ga8k",2
"data.results.wa.gov","xqz5-262z",1
"finances.worldbank.org","xqz6-y5e8",3
"healthdata.nj.gov","xqzj-59zg",2
"data.cityofnewyork.us","xqzj-nd8g",2
"datacatalog.cookcountyil.gov","xqzz-u5yk",7
"data.cityofnewyork.us","xr27-z4ss",13
"data.cityofberkeley.info","xr29-42cs",1
"data.ny.gov","xr2b-tjw9",32
"performance.seattle.gov","xr2p-7mf2",1
"data.cityofchicago.org","xr4v-93c4",7
"data.wa.gov","xr4w-8viq",8
"data.healthcare.gov","xr55-epjm",10
"data.cdc.gov","xr5h-8cpq",1
"data.readingpa.gov","xr5h-nrx8",1
"data.lacity.org","xr6g-advn",3
"healthdata.nj.gov","xr6i-fsr5",1
"data.ny.gov","xr84-d25d",25
"data.cityofnewyork.us","xr9p-7vfq",6
"healthmeasures.aspe.hhs.gov","xr9r-qeqf",2
"data.hawaii.gov","xrap-ydyp",1
"data.smgov.net","xrb9-xq5u",10
"data.medicare.gov","xrch-83ja",12
"opendata.utah.gov","xrej-ajcr",2
"data.montgomerycountymd.gov","xrem-fpfq",5
"data.cms.gov","xrf5-javc",298
"data.hawaii.gov","xrfy-en3n",18
"data.medicare.gov","xrgf-x36b",1
"data.austintexas.gov","xrgk-waxv",12
"bythenumbers.sco.ca.gov","xrgv-4zfy",4
"data.austintexas.gov","xrhp-ppsa",1
"data.lacity.org","xrid-i9sa",2
"data.sunlightlabs.com","xrij-cegf",7
"data.oregon.gov","xrj4-fg5t",16
"data.illinois.gov","xrjj-hayk",6
"data.raleighnc.gov","xrjs-qnni",6
"data.sfgov.org","xrkg-wa3t",4
"dashboard.edmonton.ca","xrmq-zxey",2
"finances.worldbank.org","xrn5-enzv",7
"data.ct.gov","xrn6-8nnz",3
"www.dallasopendata.com","xrn6-t3ta",73
"data.edmonton.ca","xrnx-6tgx",8
"data.baltimorecity.gov","xrp2-qx4u",5
"data.lacity.org","xrp3-nmpw",14
"data.edmonton.ca","xrp4-gngp",4
"data.energystar.gov","xrqc-gwiq",12
"data.hawaii.gov","xrqi-sn9e",1
"data.srcity.org","xrqz-j95v",4
"data.cms.gov","xrr4-vi6x",88
"opendata.utah.gov","xrr8-gf36",2
"datagov-sbx.socrata.com","xrsa-dfg5",1
"bronx.lehman.cuny.edu","xrsk-dvin",17
"childcare.vancouver.socrata.com","xrt7-egue",3
"health.data.ny.gov","xrtb-cvy5",12
"data.kingcounty.gov","xrui-uh8v",3
"data.sfgov.org","xruq-rgmu",35
"data.lacity.org","xrv8-sf5s",2
"www.natsdatasct.gob.mx","xrw3-47v8",3
"data.cdc.gov","xrwq-9xd2",1
"reports.data.montgomerycountymd.gov","xrxi-zyre",4
"healthmeasures.aspe.hhs.gov","xrxv-hasd",1
"data.maryland.gov","xrz3-9xhj",5
"explore.data.gov","xs2a-7en7",8
"data.ct.gov","xs34-iryq",18
"data.ny.gov","xs3r-fj8w",3
"data.strathcona.ca","xs44-jxzi",8
"healthmeasures.aspe.hhs.gov","xs4q-na9n",1
"data.cityofchicago.org","xs5g-k5z5",2
"data.datamontana.us","xs89-ze99",2
"finances.worldbank.org","xs8h-cwh5",3
"data.ok.gov","xs8z-cdif",11
"data.edmonton.ca","xsa7-4u76",6
"data.energystar.gov","xsaq-9wt3",10
"data.seattle.gov","xsbz-neeq",7
"data.ny.gov","xsc6-7sh7",5
"data.wa.gov","xscq-jb25",16
"data.lacity.org","xsd5-pytb",2
"data.austintexas.gov","xsde-6vjx",1
"www.data.act.gov.au","xsdk-7pcg",3
"finances.worldbank.org","xsdp-xe68",9
"data.ny.gov","xsev-xphu",2
"data.sfgov.org","xsf3-ysy9",4
"data.cms.gov","xsfx-mrhz",2
"data.cityofchicago.org","xsg7-qrzx",2
"data.sunlightlabs.com","xsg9-9s7k",2
"data.cambridgema.gov","xsg9-wkv8",6
"data.govloop.com","xsgf-2vd6",4
"brigades.opendatanetwork.com","xshd-38sq",1
"data.cityofchicago.org","xshr-wkva",1
"data.cityofchicago.org","xshv-fu6m",1
"data.baltimorecity.gov","xshv-shbb",3
"data.cityofnewyork.us","xshy-9jiu",1
"data.dcpcsb.org","xshy-kvsw",3
"data.lacity.org","xsir-das7",3
"data.cityofnewyork.us","xsj9-inwv",5
"mondara.socrata.com","xsks-yk5e",4
"explore.data.gov","xsme-tqdn",1
"data.lacity.org","xsmg-qfck",15
"data.sfgov.org","xsna-7t8k",9
"data.smcgov.org","xsnp-xc7m",3
"bronx.lehman.cuny.edu","xsnq-7p5n",10
"data.energystar.gov","xsp2-px63",8
"data.results.wa.gov","xspg-dczp",2
"data.cityofnewyork.us","xspn-cxj7",10
"explore.data.gov","xsqu-pn48",1
"data.illinois.gov","xsr5-qg55",1
"data.texas.gov","xsr6-kngj",12
"explore.data.gov","xsr6-x4pr",52
"data.awcnet.org","xsr7-v484",101
"data.mo.gov","xsrw-xhjj",8
"data.cms.gov","xssf-xjt2",326
"data.atlantaga.gov","xssg-n6ws",9
"performance.glendaleca.gov","xssp-v3w6",5
"chronicdata.cdc.gov","xsta-sbh5",15
"data.cdc.gov","xsu4-4sk9",1
"data.nj.gov","xsu5-8tua",10
"data.edmonton.ca","xsue-wuyf",12
"data.rentonwa.gov","xsvc-ud9q",4
"data.energystar.gov","xswb-rx5i",19
"data.colorado.gov","xswq-2ybu",3
"data.winnipeg.ca","xsxd-zi3c",2
"data.baltimorecity.gov","xsxq-9dwk",2
"midashboard.michigan.gov","xsym-2tqs",3
"www.natsdatasct.gob.mx","xsyq-z39t",3
"data.cityofnewyork.us","xszr-btpb",8
"data.ct.gov","xszs-rpgh",2
"data.sfgov.org","xt2d-w3jp",2
"data.edmonton.ca","xt2e-uwnp",9
"data.illinois.gov","xt2m-hy2h",4
"www.natsdatasct.gob.mx","xt2r-tegg",3
"data.colorado.gov","xt32-47um",3
"data.results.wa.gov","xt3k-47xi",3
"data.cityofnewyork.us","xt3u-h44z",1
"data.lacity.org","xt4a-d4e7",5
"datacatalog.cookcountyil.gov","xt4k-u4cn",2
"opendata.utah.gov","xt4t-dxbq",2
"finances.worldbank.org","xt5e-3cvm",12
"opendata.utah.gov","xt5f-7wme",2
"datacatalog.cookcountyil.gov","xt6g-tawy",2
"data.ct.gov","xt6i-ymea",1
"data.ct.gov","xt74-6kdz",4
"health.data.ny.gov","xt74-avef",57
"data.cityofnewyork.us","xt77-aanp",40
"data.cms.gov","xt7s-4jwn",18
"mondara.socrata.com","xt87-xdnt",2
"data.imls.gov","xt8r-rdnh",27
"dashboard.edmonton.ca","xt8y-3tzz",2
"openiowa.socrata.com","xt9b-jkm9",6
"bronx.lehman.cuny.edu","xta3-qsq5",6
"data.cityofchicago.org","xtat-j4c6",11
"data.nola.gov","xtav-rgc7",4
"data.cityofchicago.org","xtb3-fu6f",3
"data.raleighnc.gov","xtbj-w7d3",6
"data.seattle.gov","xtbt-h5xe",8
"data.illinois.gov","xtcb-ib78",13
"datacatalog.cookcountyil.gov","xtcf-nu4g",1
"opendata.lasvegasnevada.gov","xtcz-thyh",6
"opendata.utah.gov","xtd2-4tzc",1
"sdis.medicaid.gov","xtd4-yk4r",6
"health.data.ny.gov","xtdx-jayg",60
"data.cityofchicago.org","xtdz-fzng",17
"mondara.socrata.com","xte9-nj5j",2
"pdu.worldbank.org","xtei-2epe",1
"data.atf.gov","xteu-jx64",1
"data.montgomerycountymd.gov","xtfm-5dvu",8
"data.illinois.gov","xtfm-an5w",2
"health.data.ny.gov","xtgq-jsw7",11
"data.medicare.gov","xthe-p7ff",12
"data.illinois.gov","xthq-jjc7",6
"datacatalog.cookcountyil.gov","xtib-zjkt",3
"mondara.socrata.com","xtid-387f",11
"data.edmonton.ca","xtit-6bid",2
"data.cityofchicago.org","xtiw-jx8y",1
"data.edmonton.ca","xtjm-56w2",2
"data.edmonton.ca","xtjs-ge8t",2
"gettingpastgo.socrata.com","xtjw-99i2",11
"data.ct.gov","xtk3-47a4",1
"opensourcedata.socrata.com","xtky-pn9a",38
"mondara.socrata.com","xtm7-vavc",1
"health.data.ny.gov","xtmb-wff5",23
"www.dallasopendata.com","xtmd-vibu",60
"data.cityofnewyork.us","xtmg-buu9",16
"data.livewellsd.org","xtn7-bwdk",1
"data.nola.gov","xtp7-w26m",12
"data.cityofchicago.org","xtph-5mmq",3
"data.colorado.gov","xtps-zfq4",7
"bronx.lehman.cuny.edu","xtq2-j3hw",5
"www.dcadashboard.com","xtqp-jar3",11
"data.melbourne.vic.gov.au","xtqr-6wiy",2
"data.wa.gov","xtqt-e58s",9
"explore.data.gov","xtr2-xtwh",13
"data.colorado.gov","xtru-iwuw",2
"data.maryland.gov","xts3-4thj",1
"bronx.lehman.cuny.edu","xtsp-r2ee",10
"data.ok.gov","xtt8-3526",2
"data.raleighnc.gov","xttb-shkg",1
"data.lacity.org","xtth-ik5f",3
"chhs.data.ca.gov","xtti-677m",3
"data.oregon.gov","xtu5-8he3",5
"data.melbourne.vic.gov.au","xtuq-3r3v",4
"finances.worldbank.org","xtvh-ym5s",3
"data.results.wa.gov","xtw3-wqpy",1
"data.hawaii.gov","xtwj-zrh4",1
"health.data.ny.gov","xtws-z36m",11
"data.cityofchicago.org","xtxk-hyw3",4
"healthmeasures.aspe.hhs.gov","xty4-rfbt",2
"kibbles.socrata.com","xty7-v3bf",2
"data.hawaii.gov","xtyg-9ngy",16
"data.montgomerycountymd.gov","xtyh-brr2",18
"data.strathcona.ca","xtyv-7fgc",1
"data.ny.gov","xtz2-dzm9",1
"data.ok.gov","xtz7-qdfz",1
"data.mo.gov","xtzk-awjk",9
"data.illinois.gov","xtzu-xk7d",1
"data.colorado.gov","xtzv-jp5p",1
"data.cityofchicago.org","xu2d-6bdz",2
"data.baltimorecity.gov","xu2t-8bd3",2
"data.strathcona.ca","xu44-xnbd",1
"informatica.partner.socrata.com","xu4i-v8ne",5
"data.rentonwa.gov","xu4n-khyv",4
"data.cityofchicago.org","xu54-fi7g",8
"data.sfgov.org","xu5w-5kgd",6
"data.lacity.org","xu5x-fzes",4
"data.cityofnewyork.us","xu6h-6v2x",8
"softmanagement.partner.socrata.com","xu6h-v8x3",4
"www.opendata.go.ke","xu8d-ezsq",1
"data.oregon.gov","xu8q-vbj2",5
"data.results.wa.gov","xu8r-gsme",2
"data.hawaii.gov","xu9b-qdcs",4
"midashboard.michigan.gov","xu9m-eq9y",1
"data.ny.gov","xu9y-i34p",8
"data.cms.gov","xu9z-5nr6",8
"data.austintexas.gov","xu9z-chi4",4
"data.cityofnewyork.us","xua4-c9ud",4
"data.cambridgema.gov","xuad-73uj",5
"data.wa.gov","xub3-yfzs",2
"data.kingcounty.gov","xub4-frcu",16
"stat.cityofgainesville.org","xub6-rbqj",2
"data.cityoftacoma.org","xubh-37bn",5
"data.medicare.gov","xubh-q36u",9
"healthmeasures.aspe.hhs.gov","xucb-ufcw",2
"data.lacity.org","xuce-e6ip",5
"data.illinois.gov","xucu-3qae",3
"data.ny.gov","xucw-3773",5
"data.kcmo.org","xudc-3jyn",1
"data.cityofchicago.org","xudg-vk9x",5
"stat.cityofgainesville.org","xudn-hzbw",4
"data.iowa.gov","xuev-ejsu",1
"data.ok.gov","xuff-ebz8",1
"data.ok.gov","xufn-asag",1
"data.results.wa.gov","xug3-xqii",1
"data.smcgov.org","xugg-bthq",8
"data.montgomerycountymd.gov","xugm-gajq",13
"data.cityofchicago.org","xuh5-buuk",122
"data.sfgov.org","xuh7-kmws",22
"data.cityofchicago.org","xuib-3hmv",1
"data.ok.gov","xuiz-kx8d",9
"data.wa.gov","xuj4-c5qz",3
"opendata.utah.gov","xujn-j52f",51
"lombardia.socrata.com","xumi-cac8",13
"opendata.utah.gov","xumu-iysa",12
"data.cityofberkeley.info","xupc-bx43",6
"data.wa.gov","xupn-4ych",1
"data.illinois.gov","xupr-q8qs",12
"data.raleighnc.gov","xupw-2fw7",6
"healthmeasures.aspe.hhs.gov","xupx-4qwv",2
"data.auburnwa.gov","xupz-vxdx",7
"data.chattlibrary.org","xuqv-u4re",4
"data.cityofchicago.org","xusm-7vms",4
"datacatalog.cookcountyil.gov","xusm-8bjk",2
"data.cese.nsw.gov.au","xusq-iezp",1
"healthmeasures.aspe.hhs.gov","xust-4dxy",2
"data.maryland.gov","xutv-7wat",2
"dashboard.edmonton.ca","xutz-hmuh",2
"healthmeasures.aspe.hhs.gov","xuud-iq8d",2
"data.winnipeg.ca","xuug-35is",4
"data.oaklandnet.com","xuui-k2nt",55
"data.kingcounty.gov","xuut-nw73",2
"data.illinois.gov","xuuw-9mzb",2
"data.seattle.gov","xuux-ir8y",8
"data.oregon.gov","xuvt-8bw4",4
"www.dallasopendata.com","xuvt-bjjx",1
"data.ok.gov","xuw4-b5cs",1
"data.cityofchicago.org","xuw6-84zq",2
"opendata.utah.gov","xuwv-s3c8",1
"data.raleighnc.gov","xuxd-m2sy",20
"data.nola.gov","xuy2-u92k",8
"healthmeasures.aspe.hhs.gov","xuyb-34fh",2
"data.energystar.gov","xuyj-dys8",12
"data.seattle.gov","xuyy-ije5",15
"data.winnipeg.ca","xuzv-xzqk",2
"data.dcpcsb.org","xv3q-6uqu",11
"sungard.partner.socrata.com","xv3t-ggxc",4
"data.cityofnewyork.us","xv5m-nibs",14
"data.cityofberkeley.info","xv5z-6u3b",18
"data.montgomerycountymd.gov","xv6x-hyf8",8
"data.detroitmi.gov","xv7g-qmxc",4
"reports.data.montgomerycountymd.gov","xv7g-xvb3",4
"data.baltimorecity.gov","xv8d-bwgi",15
"data.ct.gov","xv8x-vewe",21
"data.medicare.gov","xv8y-pv7j",12
"data.cityofnewyork.us","xv8z-6gqm",21
"data.nola.gov","xv8z-gn8b",8
"opendata.utah.gov","xv98-zbd7",5
"mondara.socrata.com","xv9j-3rd2",11
"data.sunlightlabs.com","xv9p-3vz4",1
"data.illinois.gov","xvam-avac",9
"www.data.act.gov.au","xvaq-u4ny",7
"data.montgomerycountymd.gov","xvaw-46y4",14
"phila.socrata.com","xvbc-4hck",1
"data.seattle.gov","xvbc-ew82",42
"healthmeasures.aspe.hhs.gov","xvbq-ri5g",1
"data.mo.gov","xvcn-wgdj",168
"data.montgomerycountymd.gov","xvcr-c6uw",5
"data.energystar.gov","xvdf-6xm2",12
"data.lacity.org","xvdq-hdcw",3
"data.brla.gov","xvdy-xhjs",14
"data.nj.gov","xvdz-dx4p",12
"bronx.lehman.cuny.edu","xvdz-zk7y",8
"lombardia.socrata.com","xvej-7b8v",13
"data.edmonton.ca","xvem-ewmm",24
"dashboard.edmonton.ca","xvfr-gfps",10
"data.cityofnewyork.us","xvgf-rbx2",4
"data.illinois.gov","xvh9-r223",3
"data.cityofchicago.org","xvhc-8ab9",2
"data.kingcounty.gov","xvi8-fymf",1
"data.edmonton.ca","xvid-jjte",1
"data.hawaii.gov","xvjc-wy29",4
"data.acgov.org","xvjk-s43e",5
"data.nlc.org","xvjx-3427",3
"healthmeasures.aspe.hhs.gov","xvkk-jhdf",3
"data.montgomeryschoolsmd.org","xvmd-gyu2",6
"data.raleighnc.gov","xvn6-u8wd",7
"data.energystar.gov","xvpi-pm4g",7
"data.undp.org","xvqm-hhpm",1
"data.hawaii.gov","xvqz-nfnw",33
"data.sfgov.org","xvr6-r6by",2
"data.edmonton.ca","xvru-8bdk",7
"explore.data.gov","xvrv-sk9t",1
"data.baltimorecity.gov","xvsz-qy7e",28
"data.cityofchicago.org","xvth-u9j3",3
"data.ok.gov","xvtq-nzt9",10
